category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,ADX006018,Concrete Bits - Adx For Drilling Rebar And Metal Deck,,E:\IMAGES\ITEMS\product\A\D\driltec-adx006018-concrete-bits-adx-for-drilling-rebar-and-metal-deck- 3.jpg,Driltec,For Use With SDS-Plus Rotary Hammers,"•   Solid-Cross-Configuration of ADX carbide head. •   Firm and secured carbide embedment with  flank side reinforcements. •   Generous spiral flute entrance geometry for fast drill dust evacuation. •   Blow-back prevention through sub-trac spiral flute design. •   Noise damping effect due to ADX drill- head design. •   Significantly reduced “arm-hand- vibration” due to ADX multi-cutter head design. •   Unsurpassed drilling performance in concrete and stone and yes, embedded rebar and metal concrete deck. •   Made in Germany.",,,Diameter: 3/16; Use Length 4; Total Length 6,Concrete Bits - Adx For Drilling Rebar And Metal Deck
1154|27702,Spline Quad Head - Masonry | Concrete Drill Bit|Spline Shank Drill Bits,AE-535-147,Spline Drill Bits - Jet-Head®,,E:\IMAGES\ITEMS\product\A\E\driltec-ae-535-147-spline-drill-bits-jet-head- 4.jpg,Driltec,,"• Made of chrome-nickel  molybdenum steel. • Pointed carbide tip for  easy hole centering and  directional guidance. • Short entries into double  spiral flute design for fast  dust removal. • Multi-Cutter design  provides for vastly  reduced vibration. • Lower operational noise  levels due to multi  carbide tip. • Multi-Cutter design  provides for clean round  holes. • All diameters meet  current ANSI standards. • Shot-peened, industrial  finish.",,,Diam.: 1-1/8”; Useable Length: 9-1/2; Total Length: 16,Spline Drill Bits - Jet-Head®
1154|27702,Spline Quad Head - Masonry | Concrete Drill Bit|Spline Shank Drill Bits,AE-545-148,Spline Drill Bits - Jet-Head®,,E:\IMAGES\ITEMS\product\A\E\driltec-ae-545-148-spline-drill-bits-jet-head- 4.jpg,Driltec,,"• Made of chrome-nickel  molybdenum steel. • Pointed carbide tip for  easy hole centering and  directional guidance. • Short entries into double  spiral flute design for fast  dust removal. • Multi-Cutter design  provides for vastly  reduced vibration. • Lower operational noise  levels due to multi  carbide tip. • Multi-Cutter design  provides for clean round  holes. • All diameters meet  current ANSI standards. • Shot-peened, industrial  finish.",,,Diam.: 1-1/8”; Useable Length: 15-1/2; Total Length: 22,Spline Drill Bits - Jet-Head®
1154|27702,Spline Quad Head - Masonry | Concrete Drill Bit|Spline Shank Drill Bits,AE-551-302 H,Spline Drill Bits - Jet-Head®,,E:\IMAGES\ITEMS\product\A\E\driltec-ae-551-302-h-spline-drill-bits-jet-head- 4.jpg,Driltec,,"• Made of chrome-nickel  molybdenum steel. • Pointed carbide tip for  easy hole centering and  directional guidance. • Short entries into double  spiral flute design for fast  dust removal. • Multi-Cutter design  provides for vastly  reduced vibration. • Lower operational noise  levels due to multi  carbide tip. • Multi-Cutter design  provides for clean round  holes. • All diameters meet  current ANSI standards. • Shot-peened, industrial  finish.",,,Diam.: 1-1/8”; Useable Length: 30; Total Length: 36,Spline Drill Bits - Jet-Head®
1154|27702,Spline Quad Head - Masonry | Concrete Drill Bit|Spline Shank Drill Bits,AE-560-149,Spline Drill Bits - Jet-Head®,,E:\IMAGES\ITEMS\product\A\E\driltec-ae-560-149-spline-drill-bits-jet-head- 4.jpg,Driltec,,"• Made of chrome-nickel  molybdenum steel. • Pointed carbide tip for  easy hole centering and  directional guidance. • Short entries into double  spiral flute design for fast  dust removal. • Multi-Cutter design  provides for vastly  reduced vibration. • Lower operational noise  levels due to multi  carbide tip. • Multi-Cutter design  provides for clean round  holes. • All diameters meet  current ANSI standards. • Shot-peened, industrial  finish.",,,Diam.: 1-1/4”; Useable Length: 9-1/2; Total Length: 16,Spline Drill Bits - Jet-Head®
1154|27702,Spline Quad Head - Masonry | Concrete Drill Bit|Spline Shank Drill Bits,AE-570-150,Spline Drill Bits - Jet-Head®,,E:\IMAGES\ITEMS\product\A\E\driltec-ae-570-150-spline-drill-bits-jet-head- 4.jpg,Driltec,,"• Made of chrome-nickel  molybdenum steel. • Pointed carbide tip for  easy hole centering and  directional guidance. • Short entries into double  spiral flute design for fast  dust removal. • Multi-Cutter design  provides for vastly  reduced vibration. • Lower operational noise  levels due to multi  carbide tip. • Multi-Cutter design  provides for clean round  holes. • All diameters meet  current ANSI standards. • Shot-peened, industrial  finish.",,,Diam.: 1-1/4”; Useable Length: 15-1/2; Total Length: 22,Spline Drill Bits - Jet-Head®
1154|27702,Spline Quad Head - Masonry | Concrete Drill Bit|Spline Shank Drill Bits,AE-580-232 H,Spline Drill Bits - Jet-Head®,,E:\IMAGES\ITEMS\product\A\E\driltec-ae-580-232-h-spline-drill-bits-jet-head- 4.jpg,Driltec,,"• Made of chrome-nickel  molybdenum steel. • Pointed carbide tip for  easy hole centering and  directional guidance. • Short entries into double  spiral flute design for fast  dust removal. • Multi-Cutter design  provides for vastly  reduced vibration. • Lower operational noise  levels due to multi  carbide tip. • Multi-Cutter design  provides for clean round  holes. • All diameters meet  current ANSI standards. • Shot-peened, industrial  finish.",,,Diam.: 1-1/4”; Useable Length: 30; Total Length: 36,Spline Drill Bits - Jet-Head®
1154|27702,Spline Quad Head - Masonry | Concrete Drill Bit|Spline Shank Drill Bits,AE-590-151,Spline Drill Bits - Jet-Head®,,E:\IMAGES\ITEMS\product\A\E\driltec-ae-590-151-spline-drill-bits-jet-head- 4.jpg,Driltec,,"• Made of chrome-nickel  molybdenum steel. • Pointed carbide tip for  easy hole centering and  directional guidance. • Short entries into double  spiral flute design for fast  dust removal. • Multi-Cutter design  provides for vastly  reduced vibration. • Lower operational noise  levels due to multi  carbide tip. • Multi-Cutter design  provides for clean round  holes. • All diameters meet  current ANSI standards. • Shot-peened, industrial  finish.",,,Diam.: 1-3/8”; Useable Length: 9-1/2; Total Length: 16,Spline Drill Bits - Jet-Head®
1154|27702,Spline Quad Head - Masonry | Concrete Drill Bit|Spline Shank Drill Bits,AE-600-152,Spline Drill Bits - Jet-Head®,,E:\IMAGES\ITEMS\product\A\E\driltec-ae-600-152-spline-drill-bits-jet-head- 4.jpg,Driltec,,"• Made of chrome-nickel  molybdenum steel. • Pointed carbide tip for  easy hole centering and  directional guidance. • Short entries into double  spiral flute design for fast  dust removal. • Multi-Cutter design  provides for vastly  reduced vibration. • Lower operational noise  levels due to multi  carbide tip. • Multi-Cutter design  provides for clean round  holes. • All diameters meet  current ANSI standards. • Shot-peened, industrial  finish.",,,Diam.: 1-3/8”; Useable Length: 15-1/2; Total Length: 22,Spline Drill Bits - Jet-Head®
1154|27702,Spline Quad Head - Masonry | Concrete Drill Bit|Spline Shank Drill Bits,AE-610-233 H,Spline Drill Bits - Jet-Head®,,E:\IMAGES\ITEMS\product\A\E\driltec-ae-610-233-h-spline-drill-bits-jet-head- 4.jpg,Driltec,,"• Made of chrome-nickel  molybdenum steel. • Pointed carbide tip for  easy hole centering and  directional guidance. • Short entries into double  spiral flute design for fast  dust removal. • Multi-Cutter design  provides for vastly  reduced vibration. • Lower operational noise  levels due to multi  carbide tip. • Multi-Cutter design  provides for clean round  holes. • All diameters meet  current ANSI standards. • Shot-peened, industrial  finish.",,,Diam.: 1-3/8”; Useable Length: 30; Total Length: 36,Spline Drill Bits - Jet-Head®
1154|27702,Spline Quad Head - Masonry | Concrete Drill Bit|Spline Shank Drill Bits,AE-620-227 H,Spline Drill Bits - Jet-Head®,,E:\IMAGES\ITEMS\product\A\E\driltec-ae-620-227-h-spline-drill-bits-jet-head- 4.jpg,Driltec,,"• Made of chrome-nickel  molybdenum steel. • Pointed carbide tip for  easy hole centering and  directional guidance. • Short entries into double  spiral flute design for fast  dust removal. • Multi-Cutter design  provides for vastly  reduced vibration. • Lower operational noise  levels due to multi  carbide tip. • Multi-Cutter design  provides for clean round  holes. • All diameters meet  current ANSI standards. • Shot-peened, industrial  finish.",,,Diam.: 1-1/2”; Useable Length: 9-1/2; Total Length: 16,Spline Drill Bits - Jet-Head®
1154|27702,Spline Quad Head - Masonry | Concrete Drill Bit|Spline Shank Drill Bits,AE-630-153,Spline Drill Bits - Jet-Head®,,E:\IMAGES\ITEMS\product\A\E\driltec-ae-630-153-spline-drill-bits-jet-head- 4.jpg,Driltec,,"• Made of chrome-nickel  molybdenum steel. • Pointed carbide tip for  easy hole centering and  directional guidance. • Short entries into double  spiral flute design for fast  dust removal. • Multi-Cutter design  provides for vastly  reduced vibration. • Lower operational noise  levels due to multi  carbide tip. • Multi-Cutter design  provides for clean round  holes. • All diameters meet  current ANSI standards. • Shot-peened, industrial  finish.",,,Diam.: 1-1/2”; Useable Length: 15-1/2; Total Length: 22,Spline Drill Bits - Jet-Head®
1154|27702,Spline Quad Head - Masonry | Concrete Drill Bit|Spline Shank Drill Bits,AE-660-245,Spline Drill Bits - Jet-Head®,,E:\IMAGES\ITEMS\product\A\E\driltec-ae-660-245-spline-drill-bits-jet-head- 4.jpg,Driltec,,"• Made of chrome-nickel  molybdenum steel. • Pointed carbide tip for  easy hole centering and  directional guidance. • Short entries into double  spiral flute design for fast  dust removal. • Multi-Cutter design  provides for vastly  reduced vibration. • Lower operational noise  levels due to multi  carbide tip. • Multi-Cutter design  provides for clean round  holes. • All diameters meet  current ANSI standards. • Shot-peened, industrial  finish.",,,Diam.: 1-3/4”; Useable Length: 17; Total Length: 22-1/2,Spline Drill Bits - Jet-Head®
1154|27702,Spline Quad Head - Masonry | Concrete Drill Bit|Spline Shank Drill Bits,AE-680-265,Spline Drill Bits - Jet-Head®,,E:\IMAGES\ITEMS\product\A\E\driltec-ae-680-265-spline-drill-bits-jet-head- 4.jpg,Driltec,,"• Made of chrome-nickel  molybdenum steel. • Pointed carbide tip for  easy hole centering and  directional guidance. • Short entries into double  spiral flute design for fast  dust removal. • Multi-Cutter design  provides for vastly  reduced vibration. • Lower operational noise  levels due to multi  carbide tip. • Multi-Cutter design  provides for clean round  holes. • All diameters meet  current ANSI standards. • Shot-peened, industrial  finish.",,,Diam.: 2”; Useable Length: 17; Total Length: 22-1/2,Spline Drill Bits - Jet-Head®
1143|24863,Quick Change Extensions - Wood Drill Bits|Wood Drilling Bit Extensions,TCC005-188,Hex Quick Change Bit,,E:\IMAGES\ITEMS\product\T\C\driltec-tcc005-188-hex-quick-change-bit- 4.jpg,Driltec,,"Design• ANSI carbide tip diameters • 1/4"" hex bit drive • High temperature brazing 1,120º C • Milled flute - for optimized dust removal • Asymetric spiral shape • Straight flute entry • Grey surface blast • Made in Germany Application: • Concrete, Masonry, Brick • Wood • Acrylics • Soft Tile",,,Size: 3/16; Qty.: 5 Pack,Hex Quick Change Bit
1143|24863,Quick Change Extensions - Wood Drill Bits|Wood Drilling Bit Extensions,TCC005-250,Hex Quick Change Bit,,E:\IMAGES\ITEMS\product\T\C\driltec-tcc005-250-hex-quick-change-bit- 4.jpg,Driltec,,"Design• ANSI carbide tip diameters • 1/4"" hex bit drive • High temperature brazing 1,120º C • Milled flute - for optimized dust removal • Asymetric spiral shape • Straight flute entry • Grey surface blast • Made in Germany Application: • Concrete, Masonry, Brick • Wood • Acrylics • Soft Tile",,,Size: 1/4; Qty.: 5 Pack,Hex Quick Change Bit
1143|24863,Quick Change Extensions - Wood Drill Bits|Wood Drilling Bit Extensions,TCC025-188,Hex Quick Change Bit,,E:\IMAGES\ITEMS\product\T\C\driltec-tcc025-188-hex-quick-change-bit- 4.jpg,Driltec,,"Design• ANSI carbide tip diameters • 1/4"" hex bit drive • High temperature brazing 1,120º C • Milled flute - for optimized dust removal • Asymetric spiral shape • Straight flute entry • Grey surface blast • Made in Germany Application: • Concrete, Masonry, Brick • Wood • Acrylics • Soft Tile",,,Size: 3/16; Qty.: 25 Pack,Hex Quick Change Bit
1143|24863,Quick Change Extensions - Wood Drill Bits|Wood Drilling Bit Extensions,TCC025-250,Hex Quick Change Bit,,E:\IMAGES\ITEMS\product\T\C\driltec-tcc025-250-hex-quick-change-bit- 4.jpg,Driltec,,"Design• ANSI carbide tip diameters • 1/4"" hex bit drive • High temperature brazing 1,120º C • Milled flute - for optimized dust removal • Asymetric spiral shape • Straight flute entry • Grey surface blast • Made in Germany Application: • Concrete, Masonry, Brick • Wood • Acrylics • Soft Tile",,,Size: 1/4; Qty.: 25 Pack,Hex Quick Change Bit
622|27716,Adapters|Adapters,AH-222-222,SDS-Plus Adapter For Spline Shank,,E:\IMAGES\ITEMS\product\A\H\driltec-ah-222-222-sds-plus-adapter-for-spline-shank- 4.jpg,Driltec,Spline Shank,For drilling small diameter  holes with SDS-Plus drill  bits. Maximize use range  of large capacity Rotary  Hammers.,,,,SDS-Plus Adapter For Spline Shank
622|27716,Adapters|Adapters,AH-222-225,SDS-Plus Adapter For SDS-Top Concrete Bits,,E:\IMAGES\ITEMS\product\A\H\driltec-ah-222-225-sds-plus-adapter-for-sds-top-concrete-bits- 4.jpg,Driltec,SDS-Top,For drilling small diameter  holes with SDS-Plus drill  bits. Maximize use range  of large capacity Rotary  Hammers.,,,,SDS-Plus Adapter For SDS-Top Concrete Bits
622|27716,Adapters|Adapters,AH-230-230,SDS-Plus Adapter For Spline To SDS-Max Bits,,E:\IMAGES\ITEMS\product\A\H\driltec-ah-230-230-sds-plus-adapter-for-spline-to-sds-max-bits- 4.jpg,Driltec,SDS-Max,For drilling small diameter  holes with SDS-Plus drill  bits. Maximize use range  of large capacity Rotary  Hammers.,,,,SDS-Plus Adapter For Spline To SDS-Max Bits
622|27716,Adapters|Adapters,AH-223-223,SDS-Max / Spline Shank Adapter,,E:\IMAGES\ITEMS\product\A\H\driltec-ah-223-223-sds-max-spline-shank-adapter- 4.jpg,Driltec,,For using Spline Shank  drill bits in SDS-Max  Rotary Hammers and visa  versa. Optimize usage of  drill bit inventory.,,,Spline To SDS-Max Bits,SDS-Max / Spline Shank Adapter
622|27716,Adapters|Adapters,AH-231-231,SDS-Max / Spline Shank Adapter,,E:\IMAGES\ITEMS\product\A\H\driltec-ah-231-231-sds-max-spline-shank-adapter- 4.jpg,Driltec,,For using Spline Shank  drill bits in SDS-Max  Rotary Hammers and visa  versa. Optimize usage of  drill bit inventory,,,SDS-Max To Spline Bits,SDS-Max / Spline Shank Adapter
2750|27808,Straight Shank Drill Bits|Concrete Bits,AS-003-003,Concrete Bit - Heavy Duty Straight Shank,,E:\IMAGES\ITEMS\product\A\S\driltec-as-003-003-concrete-bit-heavy-duty-straight-shank- 4.jpg,Driltec,,"• Award winning performance. • Probably the best performing  Rotary Percussion drill bit in the  market today. • Chrome-nickel-molybdenum steel,  same as used in rotary hammer  bits. • Tungsten Carbide tips. • Unique carbide tip angle, for  highest drilling speeds and  durability. • Copper-silver brazing joints, for  ultimate caribde tip embedment. • Straight spiral flute entrance, for a  speedy dust removal to ensure fast  drilling speeds. • Industrial finish. • Drill bit diameters meet ANSI  Standards.",,,Diam. X Total Length: 1/8 X 2-1/2; Shank: As-003-003,Concrete Bit - Heavy Duty Straight Shank
2750|27808,Straight Shank Drill Bits|Concrete Bits,AS-003-009,Concrete Bit - Heavy Duty Straight Shank,,E:\IMAGES\ITEMS\product\A\S\driltec-as-003-009-concrete-bit-heavy-duty-straight-shank- 4.jpg,Driltec,,"• Award winning performance. • Probably the best performing  Rotary Percussion drill bit in the  market today. • Chrome-nickel-molybdenum steel,  same as used in rotary hammer  bits. • Tungsten Carbide tips. • Unique carbide tip angle, for  highest drilling speeds and  durability. • Copper-silver brazing joints, for  ultimate caribde tip embedment. • Straight spiral flute entrance, for a  speedy dust removal to ensure fast  drilling speeds. • Industrial finish. • Drill bit diameters meet ANSI  Standards.",,,Diam. X Total Length: 1/8 X 6; Shank: As-003-009,Concrete Bit - Heavy Duty Straight Shank
