category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
19468,Unmounted Flap Wheels,60626,PFERD 60626 POLIFAN 4 1/2 X 7/8 40 GRIT TYPE 29 [10BX],,E:\IMAGES\ITEMS\product\6\0\pferd-60626-pferd-60626-polifan-4-12-x-78-40-grit-type-29-10bx.jpg,Pferd,"The POLIFAN® PSF ZIRKON-EXTRA range of flap discs features a special flap arrangement to provide flexibility and a cushioned grinding effect. Built with premium Zirconia abrasive material, PSF ZIRKON-EXTRA is constructed with 40% more material than standa","Abrasive: Zirconia Alumina ZGrit sizes: 36, 40, 60, 80, 120INOX-rated: Free of iron, sulphur and chlorinated fillers; suitable for use on stainless steel (INOX)Workpiece Materials: Steel, stainless steel (INOX)Application: Surface grinding, work on weld seamsRecommendation for Use: While these discs perform on all power outputs, high-powered angle grinders will achieve optimum results.",,,,PFERD 60626 POLIFAN 4 1/2 X 7/8 40 GRIT TYPE 29 [10BX]
19468,Unmounted Flap Wheels,60820,4-1/2 X 7/8 40G POLIFAN FLAP DISC STEEL/SST TYPE 27 [10BX],,E:\IMAGES\ITEMS\product\6\0\pferd-60820-4-12-x-78-40g-polifan-flap-disc-steelsst-type-27-10bx.jpg,Pferd,Performance Ceramic POLIFAN® SG-CO is designed for demanding grinding applications on materials which are hard to work. These discs offer highly-aggressive stock removal and high productivity.,"Advantages of Ceramic Grain:Consistent high performance and optimum grinding tool use, as the ceramic grit re-sharpens itself continuously during the grinding process.Highest stock removal and very long tool life because the abrasive clogs up less and the active grinding substances clearly improve stock removal.Reduction in processing times and simultaneous improvement of the surface finish. Reduced working steps, working costs and corresponding improvement in productivity.Particularly cool grinding of low heat conducting materials ensures optimum grinding results without heat damage to the material.Abrasive: Ceramic Oxide COGrit sizes: 40, 60Workpiece Materials: Alloyed, high-alloy and rustproof steel, nickel-based alloys, titanium alloysApplication: Surface grinding, work on weld seams",,,,4-1/2 X 7/8 40G POLIFAN FLAP DISC STEEL/SST TYPE 27 [10BX]
19481,Sanding Discs,62014,4-1/2 X 7/8 ZIRCONIA 40G FLAT POLIFAN WHEEL [10BX],,E:\IMAGES\ITEMS\product\6\2\pferd-62014-4-12-x-78-zirconia-40g-flat-polifan-wheel-10bx.jpg,Pferd,"General purpose flap discs for multipurpose, demanding grinding applications.","Abrasive: Zirconia Alumina ZGrit sizes: 40, 60, 80, 120INOX-rated: Free of iron, sulphur and chlorinated fillers; suitable for use on stainless steel (INOX)Workpiece Materials: Steel, stainless steel (INOX)Application: Weld dressing, edge finishingRecommendation for Use: Optimum stock removal rates are achieved with high-powered angle grinders used at higher application pressures.",,,,4-1/2 X 7/8 ZIRCONIA 40G FLAT POLIFAN WHEEL [10BX]
19481,Sanding Discs,62015,4-1/2 X 7/8 ZIRCONIA 60G FLAT POLIFAN WHEEL [10BX],,E:\IMAGES\ITEMS\product\6\2\pferd-62015-4-12-x-78-zirconia-60g-flat-polifan-wheel-10bx.jpg,Pferd,"General purpose flap discs for multipurpose, demanding grinding applications.","Abrasive: Zirconia Alumina ZGrit sizes: 40, 60, 80, 120INOX-rated: Free of iron, sulphur and chlorinated fillers; suitable for use on stainless steel (INOX)Workpiece Materials: Steel, stainless steel (INOX)Application: Weld dressing, edge finishingRecommendation for Use: Optimum stock removal rates are achieved with high-powered angle grinders used at higher application pressures.",,,,4-1/2 X 7/8 ZIRCONIA 60G FLAT POLIFAN WHEEL [10BX]
19481,Sanding Discs,62016,4-1/2 X 7/8 ZIRCONIA 80G FLAT POLIFAN WHEEL [10BX],,E:\IMAGES\ITEMS\product\6\2\pferd-62016-4-12-x-78-zirconia-80g-flat-polifan-wheel-10bx.jpg,Pferd,"General purpose flap discs for multipurpose, demanding grinding applications.","Abrasive: Zirconia Alumina ZGrit sizes: 40, 60, 80, 120INOX-rated: Free of iron, sulphur and chlorinated fillers; suitable for use on stainless steel (INOX)Workpiece Materials: Steel, stainless steel (INOX)Application: Weld dressing, edge finishingRecommendation for Use: Optimum stock removal rates are achieved with high-powered angle grinders used at higher application pressures.",,,,4-1/2 X 7/8 ZIRCONIA 80G FLAT POLIFAN WHEEL [10BX]
19481,Sanding Discs,62052,4-1/2 X 7/8 ZIRCONIA 40G FLAT POLIFAN WHEEL [10BX],,E:\IMAGES\ITEMS\product\6\2\pferd-62052-4-12-x-78-zirconia-40g-flat-polifan-wheel-10bx.jpg,Pferd,"General purpose flap discs for multipurpose, demanding grinding applications.","Abrasive: Zirconia Alumina ZGrit sizes: 40, 60, 80, 120INOX-rated: Free of iron, sulphur and chlorinated fillers; suitable for use on stainless steel (INOX)Workpiece Materials: Steel, stainless steel (INOX)Application: Weld dressing, edge finishingRecommendation for Use: Optimum stock removal rates are achieved with high-powered angle grinders used at higher application pressures.",,,,4-1/2 X 7/8 ZIRCONIA 40G FLAT POLIFAN WHEEL [10BX]
19481,Sanding Discs,62053,4-1/2 X 7/8 ZIRCONIA 60G FLAT POLIFAN WHEEL [10BX],,E:\IMAGES\ITEMS\product\6\2\pferd-62053-4-12-x-78-zirconia-60g-flat-polifan-wheel-10bx.jpg,Pferd,"General purpose flap discs for multipurpose, demanding grinding applications.","Abrasive: Zirconia Alumina ZGrit sizes: 40, 60, 80, 120INOX-rated: Free of iron, sulphur and chlorinated fillers; suitable for use on stainless steel (INOX)Workpiece Materials: Steel, stainless steel (INOX)Application: Weld dressing, edge finishingRecommendation for Use: Optimum stock removal rates are achieved with high-powered angle grinders used at higher application pressures.",,,,4-1/2 X 7/8 ZIRCONIA 60G FLAT POLIFAN WHEEL [10BX]
19481,Sanding Discs,62130,"24 GRIT POLIFAN 4-1/2"" x 5/8-11 W/ HUB MASONARY FLAP DISC SILICON CARBIDE FLAT SG",,E:\IMAGES\ITEMS\product\6\2\pferd-62130-24-grit-polifan-4-12-x-58-11-w-hub-masonary-flap-disc-silicon-carbide-flat-sg.jpg,Pferd,"This uncommon flap disc offers a unique solution for applications where surface finish demands are higher than can be achieved by conventional silicon carbide grinding and cup wheels. Designed for grinding on hard to machine metals, plastics and masonry p","Abrasive: Silicon CarbideGrit sizes: 24, 40, 80Workpiece Materials: Titanium, aluminum, fibreglass, plastics, masonryApplication: Surface grinding, edge grinding, removal of form marks from concrete",,,,"24 GRIT POLIFAN 4-1/2"" x 5/8-11 W/ HUB MASONARY FLAP DISC SILICON CARBIDE FLAT SG"
19481,Sanding Discs,62131,"40 GRIT POLIFAN 4-1/2"" x 5/8-11 W/ HUB MASONARY FLAP DISC SILICON CARBIDE FLAT SG",,E:\IMAGES\ITEMS\product\6\2\pferd-62131-40-grit-polifan-4-12-x-58-11-w-hub-masonary-flap-disc-silicon-carbide-flat-sg.jpg,Pferd,"This uncommon flap disc offers a unique solution for applications where surface finish demands are higher than can be achieved by conventional silicon carbide grinding and cup wheels. Designed for grinding on hard to machine metals, plastics and masonry p","Abrasive: Silicon CarbideGrit sizes: 24, 40, 80Workpiece Materials: Titanium, aluminum, fibreglass, plastics, masonryApplication: Surface grinding, edge grinding, removal of form marks from concrete",,,,"40 GRIT POLIFAN 4-1/2"" x 5/8-11 W/ HUB MASONARY FLAP DISC SILICON CARBIDE FLAT SG"
19481,Sanding Discs,62132,"80 GRIT POLIFAN 4-1/2"" x 5/8-11 W/ HUB MASONARY FLAP DISC SILICON CARBIDE FLAT SG",,E:\IMAGES\ITEMS\product\6\2\pferd-62132-80-grit-polifan-4-12-x-58-11-w-hub-masonary-flap-disc-silicon-carbide-flat-sg.jpg,Pferd,"This uncommon flap disc offers a unique solution for applications where surface finish demands are higher than can be achieved by conventional silicon carbide grinding and cup wheels. Designed for grinding on hard to machine metals, plastics and masonry p","Abrasive: Silicon CarbideGrit sizes: 24, 40, 80Workpiece Materials: Titanium, aluminum, fibreglass, plastics, masonryApplication: Surface grinding, edge grinding, removal of form marks from concrete",,,,"80 GRIT POLIFAN 4-1/2"" x 5/8-11 W/ HUB MASONARY FLAP DISC SILICON CARBIDE FLAT SG"
19481,Sanding Discs,62150,"POLIFAN 4-1/2"" A40 GRIT",,E:\IMAGES\ITEMS\product\6\2\pferd-62150-polifan-4-12-a40-grit.jpg,Pferd,Premium POLIFAN SG flap discs manufactured with Aluminum Oxide coated material offer high stock removal and extended service life. Effective on angle grinders of all power output levels.,"Abrasive: Aluminum OxideGrit sizes: 24, 40, 60, 80, 120INOX-rated: Free of iron, sulphur and chlorinated fillers; suitable for use on stainless steel (INOX)Workpiece Materials: Steel, stainless steel (INOX), plastics, woodApplication: Surface grinding, edge grindingRecommendation for Use: Achieves very high stock removal rates even at low contact pressure.",,,,"POLIFAN 4-1/2"" A40 GRIT"
19481,Sanding Discs,62154,"POLIFAN 4-1/2"" A80 GRIT [10]",,E:\IMAGES\ITEMS\product\6\2\pferd-62154-polifan-4-12-a80-grit-10.jpg,Pferd,Premium POLIFAN SG flap discs manufactured with Aluminum Oxide coated material offer high stock removal and extended service life. Effective on angle grinders of all power output levels.,"Abrasive: Aluminum OxideGrit sizes: 24, 40, 60, 80, 120INOX-rated: Free of iron, sulphur and chlorinated fillers; suitable for use on stainless steel (INOX)Workpiece Materials: Steel, stainless steel (INOX), plastics, woodApplication: Surface grinding, edge grindingRecommendation for Use: Achieves very high stock removal rates even at low contact pressure.",,,,"POLIFAN 4-1/2"" A80 GRIT [10]"
19481,Sanding Discs,62156,"POLIFAN 4-1/2"" A120 GRT",,E:\IMAGES\ITEMS\product\6\2\pferd-62156-polifan-4-12-a120-grt.jpg,Pferd,Premium POLIFAN SG flap discs manufactured with Aluminum Oxide coated material offer high stock removal and extended service life. Effective on angle grinders of all power output levels.,"Abrasive: Aluminum OxideGrit sizes: 24, 40, 60, 80, 120INOX-rated: Free of iron, sulphur and chlorinated fillers; suitable for use on stainless steel (INOX)Workpiece Materials: Steel, stainless steel (INOX), plastics, woodApplication: Surface grinding, edge grindingRecommendation for Use: Achieves very high stock removal rates even at low contact pressure.",,,,"POLIFAN 4-1/2"" A120 GRT"
19481,Sanding Discs,62173,4-1/2X7/8 36GR FLAP DISC ZIRC T27 REGULAR,,E:\IMAGES\ITEMS\product\6\2\pferd-62173-4-12x78-36gr-flap-disc-zirc-t27-regular.jpg,Pferd,The high end Zirconia coated material PFERD uses to produce POLIFAN SG-ZIRKON offers the maximum efficiency in most demanding grinding applications. High stock removal rate and extended service life.,"Abrasive: Zirconia Alumina ZGrit sizes: 24, 36, 40, 60INOX-rated: Free of iron, sulphur and chlorinated fillers; suitable for use on stainless steel (INOX)Workpiece Materials: Steel, stainless steel (INOX)Application: Weld grinding, edge finishingRecommendation for Use: Zirconia alumina grain is a high-performance abrasive medium delivering optimum performance on high-powered angle grinders at higher contact pressures and/or steeper work angles.",,,,4-1/2X7/8 36GR FLAP DISC ZIRC T27 REGULAR
19481,Sanding Discs,62176,"37347 X 7/8"" 40G POLIFAN FLAP DISC FLAT SG, ZIRCONIA / TYPE 27 [10-/BX]",,E:\IMAGES\ITEMS\product\6\2\pferd-62176-37347-x-78-40g-polifan-flap-disc-flat-sg-zirconia-type-27-10-bx.jpg,Pferd,The high end Zirconia coated material PFERD uses to produce POLIFAN SG-ZIRKON offers the maximum efficiency in most demanding grinding applications. High stock removal rate and extended service life.,"Abrasive: Zirconia Alumina ZGrit sizes: 24, 36, 40, 60INOX-rated: Free of iron, sulphur and chlorinated fillers; suitable for use on stainless steel (INOX)Workpiece Materials: Steel, stainless steel (INOX)Application: Weld grinding, edge finishingRecommendation for Use: Zirconia alumina grain is a high-performance abrasive medium delivering optimum performance on high-powered angle grinders at higher contact pressures and/or steeper work angles.",,,,"37347 X 7/8"" 40G POLIFAN FLAP DISC FLAT SG, ZIRCONIA / TYPE 27 [10-/BX]"
19481,Sanding Discs,62178,4-1/2X7/8 60GR FLAP DISC ZIRC T27 REGULAR,,E:\IMAGES\ITEMS\product\6\2\pferd-62178-4-12x78-60gr-flap-disc-zirc-t27-regular.jpg,Pferd,The high end Zirconia coated material PFERD uses to produce POLIFAN SG-ZIRKON offers the maximum efficiency in most demanding grinding applications. High stock removal rate and extended service life.,"Abrasive: Zirconia Alumina ZGrit sizes: 24, 36, 40, 60INOX-rated: Free of iron, sulphur and chlorinated fillers; suitable for use on stainless steel (INOX)Workpiece Materials: Steel, stainless steel (INOX)Application: Weld grinding, edge finishingRecommendation for Use: Zirconia alumina grain is a high-performance abrasive medium delivering optimum performance on high-powered angle grinders at higher contact pressures and/or steeper work angles.",,,,4-1/2X7/8 60GR FLAP DISC ZIRC T27 REGULAR
19481,Sanding Discs,62223,4-1/2X7/8 60GR FLAP DISC ZIRC T29 REGULAR,,E:\IMAGES\ITEMS\product\6\2\pferd-62223-4-12x78-60gr-flap-disc-zirc-t29-regular.jpg,Pferd,The high end Zirconia coated material PFERD uses to produce POLIFAN SG-ZIRKON offers the maximum efficiency in most demanding grinding applications. High stock removal rate and extended service life.,"Abrasive: Zirconia Alumina ZGrit sizes: 24, 36, 40, 60INOX-rated: Free of iron, sulphur and chlorinated fillers; suitable for use on stainless steel (INOX)Workpiece Materials: Steel, stainless steel (INOX)Application: Weld grinding, edge finishingRecommendation for Use: Zirconia alumina grain is a high-performance abrasive medium delivering optimum performance on high-powered angle grinders at higher contact pressures and/or steeper work angles.",,,,4-1/2X7/8 60GR FLAP DISC ZIRC T29 REGULAR
19481,Sanding Discs,62250,"POLIFAN FLAP DISC 4-1/2"" W/HUB 40671 TYPE SG ALUM OXIDE A 40G STEEL/SST",,E:\IMAGES\ITEMS\product\6\2\pferd-62250-polifan-flap-disc-4-12-whub-40671-type-sg-alum-oxide-a-40g-steelsst.jpg,Pferd,Premium POLIFAN SG flap discs manufactured with Aluminum Oxide coated material offer high stock removal and extended service life. Effective on angle grinders of all power output levels.,"Abrasive: Aluminum OxideGrit sizes: 24, 40, 60, 80, 120INOX-rated: Free of iron, sulphur and chlorinated fillers; suitable for use on stainless steel (INOX)Workpiece Materials: Steel, stainless steel (INOX), plastics, woodApplication: Surface grinding, edge grindingRecommendation for Use: Achieves very high stock removal rates even at low contact pressure.",,,,"POLIFAN FLAP DISC 4-1/2"" W/HUB 40671 TYPE SG ALUM OXIDE A 40G STEEL/SST"
19481,Sanding Discs,62252,4-1/2 X 5/8-11 60G POLIFAN DISC TYPE 27/ALUM OXIDE/INOX [10/BX],,E:\IMAGES\ITEMS\product\6\2\pferd-62252-4-12-x-58-11-60g-polifan-disc-type-27alum-oxideinox-10bx.jpg,Pferd,Premium POLIFAN SG flap discs manufactured with Aluminum Oxide coated material offer high stock removal and extended service life. Effective on angle grinders of all power output levels.,"Abrasive: Aluminum OxideGrit sizes: 24, 40, 60, 80, 120INOX-rated: Free of iron, sulphur and chlorinated fillers; suitable for use on stainless steel (INOX)Workpiece Materials: Steel, stainless steel (INOX), plastics, woodApplication: Surface grinding, edge grindingRecommendation for Use: Achieves very high stock removal rates even at low contact pressure.",,,,4-1/2 X 5/8-11 60G POLIFAN DISC TYPE 27/ALUM OXIDE/INOX [10/BX]
19481,Sanding Discs,62254,4-1/2 X 5/8-11 80G POLIFAN DISC TYPE 27/ALUM OXIDE/INOX [10/BX],,E:\IMAGES\ITEMS\product\6\2\pferd-62254-4-12-x-58-11-80g-polifan-disc-type-27alum-oxideinox-10bx.jpg,Pferd,Premium POLIFAN SG flap discs manufactured with Aluminum Oxide coated material offer high stock removal and extended service life. Effective on angle grinders of all power output levels.,"Abrasive: Aluminum OxideGrit sizes: 24, 40, 60, 80, 120INOX-rated: Free of iron, sulphur and chlorinated fillers; suitable for use on stainless steel (INOX)Workpiece Materials: Steel, stainless steel (INOX), plastics, woodApplication: Surface grinding, edge grindingRecommendation for Use: Achieves very high stock removal rates even at low contact pressure.",,,,4-1/2 X 5/8-11 80G POLIFAN DISC TYPE 27/ALUM OXIDE/INOX [10/BX]
