category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
24852,Hole Saws,M45P,"ARBOR 7/16"" SHNK AV20-AV96 #140164",,E:\IMAGES\ITEMS\product\M\4\mk-morse-m45p-arbor-716-shnk-av20-av96-140164.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.","Applications: Wood, plastic, machinable metals, stainless steel alloys, nail-embedded wood",,,"ARBOR 7/16"" SHNK AV20-AV96 #140164"
24852,Hole Saws,ME121,"12"" ARBOR EXTENSION 41836 SHANK FOR 41641 DRILL #141123",,E:\IMAGES\ITEMS\product\M\E\mk-morse-me121-12-arbor-extension-41836-shank-for-41641-drill-141123.jpg,MK Morse,7/16? shank extensions work best with 7/16? shank arbors or Real McCoy® hole saws,,,,,"12"" ARBOR EXTENSION 41836 SHANK FOR 41641 DRILL #141123"
24861,Step Drill Bits,ESD01,"1/8 - 1/2"" STEP DRILL [VB1] #124003",,E:\IMAGES\ITEMS\product\E\S\mk-morse-esd01-18-12-step-drill-vb1-124003.jpg,MK Morse,"Steel, copper, brass, aluminum, Plexiglass, sheet metal, PVC, plasterboard, hole enlarging",Reduce secondary operations with trailing flute thatautomatically deburs holes Increase accuracy when drilling with 3 flats on shank forsecure fastening in drill Faster penetration than standard points with split pointtip for self starting drills Re-sharpenable cutting edges allows for longer tool life,"Step drills are ideal for drilling repetitive holes by electrical contractors, sheet metal workers, and auto mechanics. HSS drills are made of high speed steel with double fluted ground cutting edge for long life. Morse also carries TiN coated drills to reduce friction, allowing the bits to last up to six times longer than HSS drills. One per box.",,,"1/8 - 1/2"" STEP DRILL [VB1] #124003"
24861,Step Drill Bits,ESD03,"3/16 - 7/8"" STEP DRILL [VB8] #124027",,E:\IMAGES\ITEMS\product\E\S\mk-morse-esd03-316-78-step-drill-vb8-124027.jpg,MK Morse,"Steel, copper, brass, aluminum, Plexiglass, sheet metal, PVC, plasterboard, hole enlarging",Reduce secondary operations with trailing flute thatautomatically deburs holes Increase accuracy when drilling with 3 flats on shank forsecure fastening in drill Faster penetration than standard points with split pointtip for self starting drills Re-sharpenable cutting edges allows for longer tool life,"Step drills are ideal for drilling repetitive holes by electrical contractors, sheet metal workers, and auto mechanics. HSS drills are made of high speed steel with double fluted ground cutting edge for long life. Morse also carries TiN coated drills to reduce friction, allowing the bits to last up to six times longer than HSS drills. One per box.",,,"3/16 - 7/8"" STEP DRILL [VB8] #124027"
24861,Step Drill Bits,ESD05,"1/4-7/8-1 1/8"" STEP DRILL [VB11] #124041",,E:\IMAGES\ITEMS\product\E\S\mk-morse-esd05-14-78-1-18-step-drill-vb11-124041.jpg,MK Morse,"Steel, copper, brass, aluminum, Plexiglass, sheet metal, PVC, plasterboard, hole enlarging",Reduce secondary operations with trailing flute thatautomatically deburs holes Increase accuracy when drilling with 3 flats on shank forsecure fastening in drill Faster penetration than standard points with split pointtip for self starting drills Re-sharpenable cutting edges allows for longer tool life,"Step drills are ideal for drilling repetitive holes by electrical contractors, sheet metal workers, and auto mechanics. HSS drills are made of high speed steel with double fluted ground cutting edge for long life. Morse also carries TiN coated drills to reduce friction, allowing the bits to last up to six times longer than HSS drills. One per box.",,,"1/4-7/8-1 1/8"" STEP DRILL [VB11] #124041"
24865,Wood Drilling Bits,123822,"1"" SELF FEED BIT WSF1000",,E:\IMAGES\ITEMS\product\1\2\mk-morse-123822-1-self-feed-bit-wsf1000.jpg,MK Morse,,,,,,"1"" SELF FEED BIT WSF1000"
24865,Wood Drilling Bits,123839,"1-1/8"" SELF FEED BIT WSF1125",,E:\IMAGES\ITEMS\product\1\2\mk-morse-123839-1-18-self-feed-bit-wsf1125.jpg,MK Morse,,,,,,"1-1/8"" SELF FEED BIT WSF1125"
24865,Wood Drilling Bits,123846,"1-1/4"" SELF FEED BIT WSF1250",,E:\IMAGES\ITEMS\product\1\2\mk-morse-123846-1-14-self-feed-bit-wsf1250.jpg,MK Morse,,,,,,"1-1/4"" SELF FEED BIT WSF1250"
24865,Wood Drilling Bits,123853,"1-3/8"" SELF FEED BIT",,E:\IMAGES\ITEMS\product\1\2\mk-morse-123853-1-38-self-feed-bit.jpg,MK Morse,,,,,,"1-3/8"" SELF FEED BIT"
24865,Wood Drilling Bits,123860,"1-1/2"" SELF FEED BIT WSF1500",,E:\IMAGES\ITEMS\product\1\2\mk-morse-123860-1-12-self-feed-bit-wsf1500.jpg,MK Morse,,,,,,"1-1/2"" SELF FEED BIT WSF1500"
24865,Wood Drilling Bits,123877,"1-3/4"" SELF FEED BIT WSF1750",,E:\IMAGES\ITEMS\product\1\2\mk-morse-123877-1-34-self-feed-bit-wsf1750.jpg,MK Morse,,,,,,"1-3/4"" SELF FEED BIT WSF1750"
24865,Wood Drilling Bits,123884,"2"" SELF FEED BIT WSF2000",,E:\IMAGES\ITEMS\product\1\2\mk-morse-123884-2-self-feed-bit-wsf2000.jpg,MK Morse,,,,,,"2"" SELF FEED BIT WSF2000"
24865,Wood Drilling Bits,123891,"2-1/8"" SELF FEED BIT WSF2125",,E:\IMAGES\ITEMS\product\1\2\mk-morse-123891-2-18-self-feed-bit-wsf2125.jpg,MK Morse,,,,,,"2-1/8"" SELF FEED BIT WSF2125"
24865,Wood Drilling Bits,123907,"2-1/4"" SELF FEED BIT WSF2250",,E:\IMAGES\ITEMS\product\1\2\mk-morse-123907-2-14-self-feed-bit-wsf2250.jpg,MK Morse,,,,,,"2-1/4"" SELF FEED BIT WSF2250"
24865,Wood Drilling Bits,123914,"2-9/16"" SELF FEED BIT WSF2562",,E:\IMAGES\ITEMS\product\1\2\mk-morse-123914-2-916-self-feed-bit-wsf2562.jpg,MK Morse,,,,,,"2-9/16"" SELF FEED BIT WSF2562"
24865,Wood Drilling Bits,123921,"3"" SELF FEED BIT WSF3000",,E:\IMAGES\ITEMS\product\1\2\mk-morse-123921-3-self-feed-bit-wsf3000.jpg,MK Morse,,,,,,"3"" SELF FEED BIT WSF3000"
24865,Wood Drilling Bits,123938,"3-5/8"" SELF FEED BIT WSF3625",,E:\IMAGES\ITEMS\product\1\2\mk-morse-123938-3-58-self-feed-bit-wsf3625.jpg,MK Morse,,,,,,"3-5/8"" SELF FEED BIT WSF3625"
24865,Wood Drilling Bits,123945,"4-5/8"" SELF FEED BIT WSF4625",,E:\IMAGES\ITEMS\product\1\2\mk-morse-123945-4-58-self-feed-bit-wsf4625.jpg,MK Morse,,,,,,"4-5/8"" SELF FEED BIT WSF4625"
24865,Wood Drilling Bits,123952,4PC CONCTRACTOR SELF FEED BIT KIT WSFKIT1,,E:\IMAGES\ITEMS\product\1\2\mk-morse-123952-4pc-conctractor-self-feed-bit-kit-wsfkit1.jpg,MK Morse,,,,,,4PC CONCTRACTOR SELF FEED BIT KIT WSFKIT1
24865,Wood Drilling Bits,123969,8PC CONTRACTOR SELF FEED BIT KIT WSFKIT2,,E:\IMAGES\ITEMS\product\1\2\mk-morse-123969-8pc-contractor-self-feed-bit-kit-wsfkit2.jpg,MK Morse,,,,,,8PC CONTRACTOR SELF FEED BIT KIT WSFKIT2
24865,Wood Drilling Bits,123976,"1 TO 2-9/16"" REPLACEMENT KIT FOR SELF FEED BITS WSFRKIT1",,E:\IMAGES\ITEMS\product\1\2\mk-morse-123976-1-to-2-916-replacement-kit-for-self-feed-bits-wsfrkit1.jpg,MK Morse,,,,,,"1 TO 2-9/16"" REPLACEMENT KIT FOR SELF FEED BITS WSFRKIT1"
24865,Wood Drilling Bits,123983,"3"" TO 4-5/8"" REPLACEMENT KIT FOR SELF FEED BITS WSFRKIT2",,E:\IMAGES\ITEMS\product\1\2\mk-morse-123983-3-to-4-58-replacement-kit-for-self-feed-bits-wsfrkit2.jpg,MK Morse,,,,,,"3"" TO 4-5/8"" REPLACEMENT KIT FOR SELF FEED BITS WSFRKIT2"
24865,Wood Drilling Bits,123990,"5-1/2"" SELF FEED BIT EXTENSION WSFEXT5",,E:\IMAGES\ITEMS\product\1\2\mk-morse-123990-5-12-self-feed-bit-extension-wsfext5.jpg,MK Morse,,,,,,"5-1/2"" SELF FEED BIT EXTENSION WSFEXT5"
24865,Wood Drilling Bits,125499,"6"" AUGER FILE BIT WSAB6STFILE",,E:\IMAGES\ITEMS\product\1\2\mk-morse-125499-6-auger-file-bit-wsab6stfile.jpg,MK Morse,"Premium double fluted auger bits provide excellent deep boring in wood and nailembedded wood applications. Precision ground, heat-treated and tempered cutting edges cut through nails. (1) per tube","Self-feed screw point for effortless boring Double flute design for fast chip removaland less clearing of bit Resharpenable edge allows for quicktouch ups to maintain edge and life of bit 7/16"" quick change shank allows for usewith quick change chuck",These files are designed for sharpening and extending the life of Morse auger and wood bits. Six inch slim taper file with attached wooden handle. PACKAGING: 1 per tube,,,"6"" AUGER FILE BIT WSAB6STFILE"
24865,Wood Drilling Bits,125505,"3/8 X 18"" AUGER BIT WSAB180375",,E:\IMAGES\ITEMS\product\1\2\mk-morse-125505-38-x-18-auger-bit-wsab180375.jpg,MK Morse,"Premium double fluted auger bits provide excellent deep boring in wood and nailembedded wood applications. Precision ground, heat-treated and tempered cutting edges cut through nails. (1) per tube","Self-feed screw point for effortless boring Double flute design for fast chip removaland less clearing of bit Resharpenable edge allows for quicktouch ups to maintain edge and life of bit 7/16"" quick change shank allows for usewith quick change chuck",These files are designed for sharpening and extending the life of Morse auger and wood bits. Six inch slim taper file with attached wooden handle. PACKAGING: 1 per tube,,,"3/8 X 18"" AUGER BIT WSAB180375"
24865,Wood Drilling Bits,125512,"7/16 X 18"" AUGER BIT WSAB180437",,E:\IMAGES\ITEMS\product\1\2\mk-morse-125512-716-x-18-auger-bit-wsab180437.jpg,MK Morse,"Premium double fluted auger bits provide excellent deep boring in wood and nailembedded wood applications. Precision ground, heat-treated and tempered cutting edges cut through nails. (1) per tube","Self-feed screw point for effortless boring Double flute design for fast chip removaland less clearing of bit Resharpenable edge allows for quicktouch ups to maintain edge and life of bit 7/16"" quick change shank allows for usewith quick change chuck",These files are designed for sharpening and extending the life of Morse auger and wood bits. Six inch slim taper file with attached wooden handle. PACKAGING: 1 per tube,,,"7/16 X 18"" AUGER BIT WSAB180437"
24865,Wood Drilling Bits,125529,"1/2 X 18"" AUGER BIT WSAB180500",,E:\IMAGES\ITEMS\product\1\2\mk-morse-125529-12-x-18-auger-bit-wsab180500.jpg,MK Morse,"Premium double fluted auger bits provide excellent deep boring in wood and nailembedded wood applications. Precision ground, heat-treated and tempered cutting edges cut through nails. (1) per tube","Self-feed screw point for effortless boring Double flute design for fast chip removaland less clearing of bit Resharpenable edge allows for quicktouch ups to maintain edge and life of bit 7/16"" quick change shank allows for usewith quick change chuck",These files are designed for sharpening and extending the life of Morse auger and wood bits. Six inch slim taper file with attached wooden handle. PACKAGING: 1 per tube,,,"1/2 X 18"" AUGER BIT WSAB180500"
24865,Wood Drilling Bits,125536,"9/16 X 18"" AUGER BIT WSAB180562",,E:\IMAGES\ITEMS\product\1\2\mk-morse-125536-916-x-18-auger-bit-wsab180562.jpg,MK Morse,"Premium double fluted auger bits provide excellent deep boring in wood and nailembedded wood applications. Precision ground, heat-treated and tempered cutting edges cut through nails. (1) per tube","Self-feed screw point for effortless boring Double flute design for fast chip removaland less clearing of bit Resharpenable edge allows for quicktouch ups to maintain edge and life of bit 7/16"" quick change shank allows for usewith quick change chuck",These files are designed for sharpening and extending the life of Morse auger and wood bits. Six inch slim taper file with attached wooden handle. PACKAGING: 1 per tube,,,"9/16 X 18"" AUGER BIT WSAB180562"
24865,Wood Drilling Bits,125543,"5/8 X 18"" AUGER BIT WSAB180625",,E:\IMAGES\ITEMS\product\1\2\mk-morse-125543-58-x-18-auger-bit-wsab180625.jpg,MK Morse,"Premium double fluted auger bits provide excellent deep boring in wood and nailembedded wood applications. Precision ground, heat-treated and tempered cutting edges cut through nails. (1) per tube","Self-feed screw point for effortless boring Double flute design for fast chip removaland less clearing of bit Resharpenable edge allows for quicktouch ups to maintain edge and life of bit 7/16"" quick change shank allows for usewith quick change chuck",These files are designed for sharpening and extending the life of Morse auger and wood bits. Six inch slim taper file with attached wooden handle. PACKAGING: 1 per tube,,,"5/8 X 18"" AUGER BIT WSAB180625"
24865,Wood Drilling Bits,125550,"11/16 X 18"" AUGER BIT WSAB180687",,E:\IMAGES\ITEMS\product\1\2\mk-morse-125550-1116-x-18-auger-bit-wsab180687.jpg,MK Morse,"Premium double fluted auger bits provide excellent deep boring in wood and nailembedded wood applications. Precision ground, heat-treated and tempered cutting edges cut through nails. (1) per tube","Self-feed screw point for effortless boring Double flute design for fast chip removaland less clearing of bit Resharpenable edge allows for quicktouch ups to maintain edge and life of bit 7/16"" quick change shank allows for usewith quick change chuck",These files are designed for sharpening and extending the life of Morse auger and wood bits. Six inch slim taper file with attached wooden handle. PACKAGING: 1 per tube,,,"11/16 X 18"" AUGER BIT WSAB180687"
