,Category,SKU #,Product Name,Image,Manufacturer_URL,Description,Details,Info/Size/Color,Unnamed: 8
213,,FS147,PRO Grommet Leg Harness & Dual-Leg Lanyard Fall Protection Kit,,https://safewaze.com/,"The Safewaze Pro FS147 Fall Protection Kit includes a vest harness with grommet legs (FS185) and a 6' dual-leg tie back lanyard with an adjustable ring (FS456) packaged in a convenient zip up carry bag.
","PRO Vest-Style fall protection harness has 1 Dorsal D-ring with pass-through chest and leg straps
6' Dual-leg tie-back energy absorbing lanyard with 3 double-action snap hooks
Carrying bag for convenience
S/M - L/XL - XXL","Attachment Points : 1 Dorsal D-ring, 3 Snap Hooks
Materials : (Harness)
1.75 in (44.45 mm) High-visibility polyester webbing with black
edges, rated at 5,000 lbs
1.75 in (44.45 mm) - Black polyester, rated at 5,000 lbs - 
Plastic lanyard keepers - 
Plastic no-tangle back D-ring pad - 
Forged steel D-ring
Stamped steel pass-through chest buckles
(Lanyard)
1 in (25.4 mm) Polyester webbing -
Energy Absorber -
Forged Steel Snap Hooks -
3,600 lbs Gate-rated; Min breaking strength >5,000 lbs
Weight : 6.70 lbs (3.04 kg)
Weight Capacity/Max Working Load : 310 lbs (140.61 kg)
Sizes : S/M, L/XL, XXL
Applicable Standards : Meets OSHA 1926.502, ANSI Z359.11, ANSI A10.32, ANSI Z359.13
",
214,,FS160,PRO Construction Harness,,https://safewaze.com/,"The Safewaze Pro Construction Fall Protection Harness has all the features needed for a tough day on the job including comfort shoulder pads, internal foam back support, removable grommet belt, spring loaded adjustment buckles, grommet leg straps and side positioning D-rings.
","Dorsal D-ring
Side positioning D-rings
Friction buckle torso adjusters
Mating buckle chest
Tongue buckle legs	
Shoulder and waist pads	
User capacity 130-310 lb. ANSI, 420 lbs. OSHA
Meets ANSI Z359.11-2014","Attachment Points : 1 Dorsal D-ring - 2 Side positioning D-rings
Materials : 1.75 in (44.45 mm) High-visibility polyester webbing with black edges, rated at 5,000 lbs;
1.75 in (44.45 mm) Black polyester, rated at 5,000 lbs;
High-strength polyester stitching;
Plastic lanyard keepers;
Plastic no-tangle back D-ring pad;
Forged steel D-ring;
Stamped steel pass-through chest buckles
Weight : 5.90 lbs (2.70 kg)
Weight Capacity/Max Working Load : 420 lbs (190.51 kg)
Sizes : S - M - L - XL - XXL
Applicable Standards : Meets OSHA 1926-502, ANSI Z359.11, ANSI A10.32
",
215,,FS170,PRO Construction Harness with Fixed Back Pad,,https://safewaze.com/,"The Safewaze Pro Construction Fall Protection Harness has all the features needed for a tough day on the job including comfort shoulder pads, spring loaded adjustment buckles, grommet leg straps and side positioning D-rings. It also comes with a fixed back pad designed for tool bags.
"," 
1 Dorsal D-ring 
2 side positioning D-rings 	Pass-through chest buckle 
Non-removable comfort shoulder pads 
Premium internal foam back support 
Fixed back pad 
No-tangle back pad reduces web knotting 
Size adjustment at chest and legs 
Grommet leg straps 
Convenient lanyard keepers 
Fall arrest indicators 
420 lb. weight capacity 
S - M - L - XL - XXL","Attachment Points : 1 Dorsal D-ring - 2 Side positioning D-rings
Materials : 1.75 in (44.45 mm) High-visibility polyester webbing with black edges, rated at 5,000 lbs, 1.75 in (44.45 mm) Black polyester -rated at 5,000 lbs, High-strength polyester stitching, Plastic lanyard keepers, Plastic no-tangle back D-ring pad, Forged steel D-ring, Stamped steel pass-through chest buckles
Weight : 5.5 lbs (2.49 kg)
Weight Capacity/Max Working Load : 420 lbs (190.51 kg)
Sizes : S - M - L - XL - XXL 
Applicable Standards : Meets OSHA 1910.66 - OSHA 1926.502 - ANSI Z359.11 ANSI A10.32
",
216,,FS170DL,"PRO Construction Harness: 3D, Dorsal Link, MB Chest, TB Legs",,https://safewaze.com/,"The Safewaze Pro Construction Fall Protection Harness has all the features needed for a tough day on the job including comfort shoulder pads, spring loaded adjustment buckles, grommet leg straps and side positioning D-rings. It also comes with a fixed back pad designed for tool bags.","Dorsal SRL link
1 Dorsal D-ring
2 side positioning D-rings
Pass-through chest buckle
Non-removable comfort shoulder pads
Premium internal foam back support
Fixed back pad
No-tangle back pad reduces web knotting
Size adjustment at chest and legs
Grommet leg straps
Convenient lanyard keepers
Fall arrest indicators
420 lb. weight capacity
S – M – L – XL – XXL","Attachment Points : 1 Dorsal D-ring
Materials : Webbing: Polyester - 5,000 lb. min static strength; D-ring(s): Plated Alloy Steel - 5,000 lb. min static strength; Sternal/Front D-ring: None - 5,000 lb. min static strength; Adjuster Buckles: Heat-treated Sheet Steel - 4,000 lb. min static strength; Chest Connection: Heat-treated Sheet Steel - 4,000 lb. min static strength; Leg Connection: Heat-treated Sheet Steel - 4,000 lb. min static strength; Dorsal SRL Link: Polyester - 3,600 lb. min static strength
Weight : 5.6 lbs (2.54 kg)
Weight Capacity/Max Working Load : ANSI 130-310 lbs (140.61 kg); 
OSHA 130-420 lbs (190.5 kg)
Sizes : XS - S - M - L - XL - 2X - 3X 
Applicable Standards : Meets OSHA 1910.66 - OSHA 1926.502 - ANSI Z359.11-14 ANSI A10.32",
217,,FS185,PRO Vest Harness with Grommet Legs,,https://safewaze.com/,"The Safewaze PRO Vest-Style Fall Protection Harness with Grommet Legs combines premium components such as comfort shoulder pads, high performance webbing, grommet leg straps, pass-through chest buckle, lanyard keepers, and an adjustable chest strap.
","Dorsal D-ring
Friction buckle torso adjusters
Mating buckle chest
Tongue buckle legs
Shoulder pad	
User capacity 130-310 lb. ANSI, 420 lbs. OSHA
Meets ANSI Z359.11-2014","Attachment Points : 1 Dorsal D-ring
Materials : 1.75 in (44.45 mm) High-visibility polyester webbing with black edges, rated at 5,000 lbs;
1.75 in (44.45 mm) Black polyester, rated at 5,000 lbs;
High-strength polyester stitching;
Plastic lanyard keepers;
Plastic no-tangle back D-ring pad;
Forged steel D-ring;
Stamped steel pass-through chest buckles
Weight : 3.5 lbs (1.59 kg)
Weight Capacity/Max Working Load : 420 lbs (190.51 kg)
Sizes : S/M - L/XL - XXL
Applicable Standards : Meets OSHA 1926-502, ANSI Z359.11, ANSI A10.32
",
218,,FS185DL,PRO Vest Harness with Grommet Legs & Dorsal Link,,https://safewaze.com/,"The Safewaze PRO Vest-Style Fall Protection Harness with Grommet Legs combines premium components such as comfort shoulder pads, high performance webbing, grommet leg straps, pass-through chest buckle, lanyard keepers, and an adjustable chest strap.","Dorsal SRL link
1 Dorsal D-ring
Pass-through chest buckle
Grommet leg straps
Non-removable comfort shoulder pads
No tangle D-ring pad
Fall arrest indicators
Convenient lanyard keepers
420 lb. weight capacity
S/M – L/XL – XXL","Attachment Points : 1 Dorsal D-ring
Materials : Webbing: Polyester - 5,000 lb. min static strength;D-ring(s): Plated Alloy Steel - 5,000 lb. min static strength; Sternal/Front D-ring: None - 5,000 lb. min static strength; Adjuster Buckles: Heat-treated Sheet Steel - 4,000 lb. min static strength; Chest Connection: Heat-treated Sheet Steel - 4,000 lb. min static strength; Leg Connection: Heat-treated Sheet Steel - 4,000 lb. min static strength;Dorsal SRL Link: Polyester - 3,600 lb. min static strength
Weight : 3.7 lbs (1.68 kg)
Weight Capacity/Max Working Load : ANSI 130-310 lbs (140.61 kg);
OSHA 130-420 lbs (190.5 kg)
Sizes : XS - S/M - L/XL - 2X - 3X
Applicable Standards : Meets OSHA 1910.66, 1926-502; ANSI Z359.11-14, ANSI A10.32",
219,,FS227,PRO+ Premium Wind/Rope Access/Rescue Harness,,https://safewaze.com/,"The Safewaze Pro+ Premium Wind, Rope Access and Rescue Harness  is specifically designed for Wind, Rope Access and Rescue workers. The unique design provides expansive flexibility and is loaded with features such as all aluminum hardware, front, rescue and suspension D-rings, side D-rings, quick release attachment buckles, unique quick release adjustment buckles, and extreme hip, back and shoulder padding.
"," 
Aluminum hardware 
Front rescue ring 
Front suspension ring 
Side positioning rings 
All quick release buckles 
Backrest ergonomically designed to improve comfort and support 
Design prevents neck irritation and shoulder strap slip 
Fall arrest indicators 
310 lb. weight capacity 
S/M - L/XL - XXL","Attachment Points : 1 Dorsal D-ring for fall arrest systems;
1 Front D-ring for rescue;
1 Ventral D-ring for sit harness, rope access, etc.;
2 Side D-rings for positioning
Materials : Aluminum front and dorsal D-rings;
Aluminum/light alloy back deluxe buckle
Weight : 5.5 lbs (2.49 kg)
Weight Capacity/Max Working Load : 310 lbs (140.61 kg)
Sizes : S/M - L/XL - XXL
Applicable Standards : Meets OSHA 1926-502, ANSI Z359.11, ANSI A10.32
",
220,,FS227-T,PRO+ Tower Erection Harness,,https://safewaze.com/,"The Safewaze Pro+ Tower Erection Fall Protection Harness combines the superior design and features of the FS227  Wind/Rope Access/ Rescue harness with a rigid, lightweight seat, to insure comfort and support for demanding tower climbing requirements. The all aluminum hardware make this a lightweight, dependable option to meet the most difficult tower industry challenges."," 
Aluminum hardware 
Front rescue ring 
Front suspension ring 
Side positioning rings 
All quick release buckles 
Backrest ergonomically designed to improve comfort and support 
Ergonomic design offers best feature of H and U harness design 
Design prevents neck irritation and shoulder strap slip 
Tower erection seat","Attachment Points : 1 Dorsal D-ring for fall arrest systems;
1 Front D-ring for rescue;
1 Ventral D-ring for sit harness, rope access, etc.;
2 Side D-rings for positioning;
2 Side D-rings on detachable seat
Materials : Aluminum front and dorsal D-rings;
Aluminum/light alloy back deluxe buckle
Weight : 5.5 lbs (2.49 kg)
Weight Capacity/Max Working Load : 310 lbs (140.61 kg)
Sizes : S/M - L/XL - XXL
Applicable Standards : Meets OSHA 1926-502, ANSI Z359.11, ANSI A10.32
",
221,,FS280,PRO Vest Harness,,https://safewaze.com/,"The Safewaze PRO Vest-Style Fall Protection Harness is a go-to for workers at heights as it features premium components such as comfort shoulder pads, high performance webbing, pass through chest buckle, lanyard keeps, and an easy to adjust chest strap.
","Dorsal D-ring
Friction buckle torso adjusters
Mating buckle chest
Mating buckle legs
Shoulder pad	
User capacity 130-310 lb. ANSI, 420 lbs. OSHA
Meets ANSI Z359.11-2014","Attachment Points : 1 Dorsal D-ring
Materials : 1.75 in (44.45 mm) High-visibility polyester webbing with black edges, rated at 5,000 lbs;
1.75 in (44.45 mm) Black polyester, rated at 5,000 lbs;
High-strength polyester stitching;
Plastic lanyard keepers;
Plastic no-tangle back D-ring pad;
Forged steel D-ring;
Stamped steel pass-through chest buckles
Weight : 3.2 lbs (1.45 kg)
Weight Capacity/Max Working Load : 420 lbs (190.51 kg)
Sizes : S/M - L/XL - XXL
Applicable Standards : Meets OSHA 1926-502, ANSI Z359.11, ANSI A10.32
",
222,,FS281,PRO Vest Harness with 3 D-rings,,https://safewaze.com/,"The Safewaze PRO Vest-Style Fall Protection Harness features premium components such as comfort shoulder pads, high performance webbing, pass through chest buckle, lanyard keeps, 3 D-rings, and an easy to adjust chest strap.
"," 
1 Dorsal D-ring 
2 Side Positioning D-Rings 
Pass-through chest buckle 
Pass-through leg straps 
Non-removable comfort shoulder pads 
No-tangle D-ring pad 
Lanyard keepers 	Fall Arrest Indicators 
420 lb. weight capacity 
S/M - L/XL - XXL","Attachment Points
: Dorsal D-Ring - 2 Side Positioning D-Rings
Materials : 1.75 in (44.45 mm) High-visibility polyester webbing
with black edges, rated at 5,000 lbs, 1.75 in (44.45 mm) Black polyester, rated at 5,000 lbs, High-strength polyester stitching, Plastic lanyard keepers, Plastic no-tangle back D-ring pad, Forged steel D-rings, Stamped steel pass-through chest buckles
Weight : 3.7 lbs (1.68 kg)
Weight Capacity/Max Working Load : 420 lbs (190.51 kg)
Sizes : S/M - L/XL - XXL
Applicable Standards : Meets OSHA 1910.66 - OSHA 1926.502 - ANSI Z359.11
ANSI A10.32
",
223,,FS285,PRO Vest Harness with 3 D-rings,,https://safewaze.com/,"The Safewaze PRO Vest-Style Fall Protection Harness with Grommet Legs combines premium components such as comfort shoulder pads, high performance webbing, grommet leg straps, pass-through chest buckle, lanyard keepers, and an adjustable chest strap.
"," 
1 Dorsal D-ring 
2 Side positioning D-rings 
Pass-through chest buckle 
Grommet leg straps 
Non-removable comfort shoulder pads 
No tangle D-ring pad 
Fall arrest indicators 
Convenient lanyard keepers 
420 lb. weight capacity 
S/M - L/XL - XXL","Attachment Points : No tangle D-ring pad, Pass through chest buckles, Fall arrest indicators, Convenient lanyard keepers,Grommet leg straps, Single D-ring
Materials : 1.75 in (44.45 mm) High-visibility polyester webbing with black edges, rated at 5,000 lbs, 1.75 in (44.45 mm) Black polyester-rated at 5,000 lbs
High-strength polyester stitching
Plastic lanyard keepers
Plastic no-tangle back D-ring pad
Forged steel D-ring
Stamped steel pass-through chest buckles
Weight : 4.15 lbs (1.88 kg)
Weight Capacity/Max Working Load : 420 lbs (190.51 kg)
Sizes : S/M - L/XL - XXL
Applicable Standards : Meets OSHA 1910.66 - OSHA 1926.502 -
ANSI Z359.11
ANSI A10.32
",
224,,FS33200,6’ Rope Positioning Lanyard with Ascender,,https://safewaze.com/,"The Safewaze FS33200 is a 6' PolyDac Rope Positioning Lanyard with one 3,600 lb gate rated snap hook at one end and a thimbled loop at other.  The lanyard also includes a Safewaze FS1117 rope grab for additional positioning options and a wear sleeve for increased durability.
"," 
6' rope positioning lanyard with wear sleeve 
Dual-cam fall arrester 
One snap hook and a thimble eye","Attachment Points : Snap hook, dual-cam rope grab, and thimble
Materials : 0.63 in (16 mm) PolyDac rope; 
Forged steel snap hook: 3,600 lbs Gate-rated; Min breaking strength >5,000 lbs;
Nickel-plated steel rope grab;
Thimble
Weight : 2.7 lbs (1.22 kg)
Weight Capacity/Max Working Load : 310 lbs (140.61 kg)
Length : 6 ft (1.83 m)
Hook Ratings : Min breaking strength >5,000 lbs, 3,600 lbs Gate-rated
Applicable Standards : Meets OSHA 1926.502, ANSI Z359.3, ANSI A10.32
",
225,,FS33210,6' Polydac Rope Positioning Lanyard,,https://safewaze.com/,"The Safewaze FS33210 is a 6' PolyDac Rope Positioning Lanyard designed for both economy and safety. It includes two 3,600 lb gate rated snap hooks for quick and easy connection.
"," 
6' 5/8"" Polydac rope positioning lanyard with locking snap hooks","Materials : 0.63 in (16 mm) PolyDac rope;
Forged steel snap hooks: 3,600 lbs Gate-rated; Min breaking strength >5,000 lbs
Weight : 2.15 lbs (0.98 kg)
Weight Capacity/Max Working Load : 310 lbs (140.61 kg)
Length : 6 ft (1.83 m)
Hook Ratings : Min breaking strength >5,000 lbs, 3,600 lbs Gate-rated
Applicable Standards : Meets OSHA 1926.502, ANSI Z359.3, ANSI A10.32
",
226,,FS33215,6' Energy Absorbing Rope Lanyard,,https://safewaze.com/,"The Safewaze FS33215 is a high profile 6' energy absorbing rope lanyard with a forged snap hook on each end.  The clear shock pack ensures easy label inspection.
"," 
6' Length 
2 Snap hooks 
0.63"" PolyDac rope 
High-strength polyester stitching 
Energy absorber 	3,600 lbs Gate-rated 
>Min breaking strength 5,000 lbs 
Meets OSHA 1926.502 – ANSI Z359.13 – ANSI A10.32","Attachment Points : 2 Snap hooks
Materials : 0.63 in (16 mm) PolyDac rope;
High-strength polyester stitching;
Shock absorber;
Forged steel snap hooks: 3,600 lbs Gate-rated; Min breaking strength >5,000 lbs
Weight : 2.15 lbs (0.98 kg)
Weight Capacity/Max Working Load : 310 lbs (140.61 kg)
Length : 6 ft (1.83 m)
Hook Ratings : 3,600 lbs Gate-rated; Min breaking strength >5,000 lbs
Applicable Standards : Meets OSHA 1926-502, ANSI Z359.13, ANSI A10.32
",
227,,FS33216,6’ Dual-Leg PolyDac Rope Lanyard,,https://safewaze.com/,"The Safewaze FS33216 is a dual-leg high profile 6′ energy absorbing rope lanyard with 3 forged snap hooks.  The clear shock pack ensures easy label inspection.
"," 
6′ Length 
Dual-leg 
2 Snap hooks 
5/8” PolyDac rope 
High-strength polyester stitching 
Energy absorber 	Min breaking strength >5,000 lbs 
Meets OSHA 1926.502 - ANSI Z359.13 - ANSI A10.32","Attachment Points : 3 Snap hooks
Materials : 0.63 in (16 mm) PolyDac rope,
High-strength polyester stitching,
Shock absorber,
Forged steel snap hooks
Weight : 2.5 lbs (1.13 kg)
Weight Capacity/Max Working Load : 310 lbs (140.61 kg)
Length : 6 feet (1.83 m)
Hook Ratings : 3,600 lbs Gate-rated; Min breaking strength >5,000 lbs
Applicable Standards : Meets OSHA 1926.502 - ANSI Z359.13 - ANSI A10.32
",
228,,FS33310,6’ Adjustable Web Positioning Lanyard,,https://safewaze.com/,"The Safewaze FS33310 is web positioning lanyard that adjusts from 4′ to 6′ in length and has a double-action snap hook on each end.
"," 
Adjusts from 4' to 6' 
Double locking snap hooks 
1"" Polyester webbing","Attachment Points : 2 Snap hooks
Materials : 1 in (25.4 mm) Polyester webbing;
High-strength polyester stitching;
Forged steel snap hooks
Weight : 2.2 lbs (0.99 kg)
Weight Capacity/Max Working load : 310 lbs (140.61 kg)
Length : Adjustable 4 (1.22 m) feet to 6 feet (1.83 m)
Hook Ratings : 3,600 lbs Gate-rated; Min breaking strength >5,000 lbs
Applicable Standards : Meets OSHA 1926.502 - ANSI Z359.3 - ANSI A10.32
",
229,,FS377,PRO+ Wind Energy Harness,,https://safewaze.com/,"The Safewaze Pro+ Wind Energy Fall Protection Harness is built to meet the extreme demands of the industry including lightweight hardware, extra soft padding and convenient front rescue/climbing D-Ring.
"," 
1 Dorsal D-ring 
2 Side D-rings for positioning 
1 Chest rescue D-Ring 
Quick-connect chest buckle 
Backrest ergonomically designed to improve comfort and support 
Design prevents neck irritation and shoulder strap slip 
Lightweight aluminum hardware 
No tangle D-ring pad reduces web knotting and relieves D-ring back pressure 
Free floating comfort back pad 
Grommet legs and belt 
Front lanyard keepers 
Convenient lanyard keepers 
Fall arrest indicators 
420 lb. weight capacity 
S - M - L - XL - XXL","Attachment Points : 1 Dorsal D-ring;
2 Side D-rings for positioning;
1 Chest rescue D-Ring
Materials : 1.75 in (44.45 mm) High-visibility polyester webbing with black edges, rated at 5,000 lbs;
1.75 in (44.45 mm) Black polyester, rated at 5,000 lbs;
High-strength polyester stitching;
Plastic lanyard keepers;
Plastic no-tangle back D-ring pad;
Aluminum D-ring;
Stamped steel pass-through chest buckles
Weight : 5.25 lbs (2.38 kg)
Weight Capacity/Max Working Load : 420 lbs (190.51 kg)
Sizes : S - M - L - XL - XXL
Applicable Standards : Meets OSHA 1926-502, ANSI Z359.11, ANSI A10.32
",
